Lugar de residencia;Edad;Medida;Valor;
Alcalá de Guadaíra;De 12 a 19 años;% Personas;88,19883475889426;
Alcalá de Guadaíra;De 5 a 11 años;Nº personas;1173;
Alcalá de Guadaíra;De 5 a 11 años;% Personas;17,644404332129962;
Alcalá del Río;TOTAL;Nº personas;10154;
Alcalá del Río;TOTAL;% Personas;82,79517286366601;
Alcalá del Río;De 80 y más años;Nº personas;556;
Alcalá del Río;De 80 y más años;% Personas;127,5229357798165;
Alcalá del Río;De 70 a 79 años;Nº personas;916;
Alcalá del Río;De 70 a 79 años;% Personas;106,63562281722933;
Alcalá del Río;De 60 a 69 años;Nº personas;1154;
Alcalá del Río;De 60 a 69 años;% Personas;101,85348631950573;
Alcalá del Río;De 50 a 59 años;Nº personas;1664;
Alcalá del Río;De 50 a 59 años;% Personas;103,41827221876942;
Alcalá del Río;De 40 a 49 años;Nº personas;2090;
Alcalá del Río;De 40 a 49 años;% Personas;90,31979256698358;
Alcalá del Río;De 30 a 39 años;Nº personas;1412;
Alcalá del Río;De 30 a 39 años;% Personas;81,10281447443998;
Alcalá del Río;De 20 a 29 años;Nº personas;1056;
Alcalá del Río;De 20 a 29 años;% Personas;84,6832397754611;
Alcalá del Río;De 12 a 19 años;Nº personas;1023;
Alcalá del Río;De 12 a 19 años;% Personas;89,73684210526316;
Alcalá del Río;De 5 a 11 años;Nº personas;283;
Alcalá del Río;De 5 a 11 años;% Personas;25,82116788321168;
Alcolea del Río;TOTAL;Nº personas;2853;
Alcolea del Río;TOTAL;% Personas;85,21505376344086;
Alcolea del Río;De 80 y más años;Nº personas;202;
Alcolea del Río;De 80 y más años;% Personas;113,48314606741573;
Alcolea del Río;De 70 a 79 años;Nº personas;277;
Alcolea del Río;De 70 a 79 años;% Personas;104,52830188679245;
Alcolea del Río;De 60 a 69 años;Nº personas;357;
Alcolea del Río;De 60 a 69 años;% Personas;100;
Alcolea del Río;De 50 a 59 años;Nº personas;475;
Alcolea del Río;De 50 a 59 años;% Personas;94,62151394422311;
Alcolea del Río;De 40 a 49 años;Nº personas;519;
Alcolea del Río;De 40 a 49 años;% Personas;97,37335834896811;
Alcolea del Río;De 30 a 39 años;Nº personas;377;
Alcolea del Río;De 30 a 39 años;% Personas;83,5920177383592;
Alcolea del Río;De 20 a 29 años;Nº personas;318;
Alcolea del Río;De 20 a 29 años;% Personas;84,12698412698413;
Alcolea del Río;De 12 a 19 años;Nº personas;274;
Alcolea del Río;De 12 a 19 años;% Personas;93,51535836177474;
Alcolea del Río;De 5 a 11 años;Nº personas;54;
Alcolea del Río;De 5 a 11 años;% Personas;21,51394422310757;
Algaba (La);TOTAL;Nº personas;13777;
Algaba (La);TOTAL;% Personas;83,57801504489201;
Algaba (La);De 80 y más años;Nº personas;740;
Algaba (La);De 80 y más años;% Personas;117,8343949044586;
Algaba (La);De 70 a 79 años;Nº personas;1133;
Algaba (La);De 70 a 79 años;% Personas;108,21394460362941;
Algaba (La);De 60 a 69 años;Nº personas;1713;
Algaba (La);De 60 a 69 años;% Personas;104,13373860182371;
Algaba (La);De 50 a 59 años;Nº personas;2260;
Algaba (La);De 50 a 59 años;% Personas;101,93955796120883;
Algaba (La);De 40 a 49 años;Nº personas;2914;
Algaba (La);De 40 a 49 años;% Personas;93,09904153354633;
Algaba (La);De 30 a 39 años;Nº personas;1919;
Algaba (La);De 30 a 39 años;% Personas;79,6265560165975;
Algaba (La);De 20 a 29 años;Nº personas;1276;
Algaba (La);De 20 a 29 años;% Personas;81,74247277386291;
Algaba (La);De 12 a 19 años;Nº personas;1404;
Algaba (La);De 12 a 19 años;% Personas;94,73684210526316;
Algaba (La);De 5 a 11 años;Nº personas;418;
Algaba (La);De 5 a 11 años;% Personas;27,320261437908496;
Algámitas;TOTAL;Nº personas;1066;
Algámitas;TOTAL;% Personas;85,0758180367119;
Algámitas;De 80 y más años;Nº personas;98;
Algámitas;De 80 y más años;% Personas;132,43243243243242;
Algámitas;De 70 a 79 años;Nº personas;119;
Algámitas;De 70 a 79 años;% Personas;99,16666666666667;
Algámitas;De 60 a 69 años;Nº personas;168;
Algámitas;De 60 a 69 años;% Personas;112;
Algámitas;De 50 a 59 años;Nº personas;175;
Algámitas;De 50 a 59 años;% Personas;86,63366336633663;
Algámitas;De 40 a 49 años;Nº personas;141;
Algámitas;De 40 a 49 años;% Personas;92,76315789473684;
Algámitas;De 30 a 39 años;Nº personas;143;
Algámitas;De 30 a 39 años;% Personas;82,65895953757226;
Algámitas;De 20 a 29 años;Nº personas;106;
Algámitas;De 20 a 29 años;% Personas;72,10884353741497;
Algámitas;De 12 a 19 años;Nº personas;85;
Algámitas;De 12 a 19 años;% Personas;80,18867924528301;
Algámitas;De 5 a 11 años;Nº personas;31;
Algámitas;De 5 a 11 años;% Personas;38,27160493827161;
Almadén de la Plata;TOTAL;Nº personas;1125;
Almadén de la Plata;TOTAL;% Personas;84,5229151014275;
Almadén de la Plata;De 80 y más años;Nº personas;99;
Almadén de la Plata;De 80 y más años;% Personas;98,01980198019803;
Almadén de la Plata;De 70 a 79 años;Nº personas;135;
Almadén de la Plata;De 70 a 79 años;% Personas;110,65573770491804;
Almadén de la Plata;De 60 a 69 años;Nº personas;175;
Almadén de la Plata;De 60 a 69 años;% Personas;83,73205741626795;
Almadén de la Plata;De 50 a 59 años;Nº personas;197;
Almadén de la Plata;De 50 a 59 años;% Personas;95,16908212560386;
Almadén de la Plata;De 40 a 49 años;Nº personas;167;
Almadén de la Plata;De 40 a 49 años;% Personas;78,03738317757009;
Almadén de la Plata;De 30 a 39 años;Nº personas;117;
Almadén de la Plata;De 30 a 39 años;% Personas;82,3943661971831;
Almadén de la Plata;De 20 a 29 años;Nº personas;133;
Almadén de la Plata;De 20 a 29 años;% Personas;100;
Almadén de la Plata;De 12 a 19 años;Nº personas;83;
Almadén de la Plata;De 12 a 19 años;% Personas;83;
Almadén de la Plata;De 5 a 11 años;Nº personas;19;
Almadén de la Plata;De 5 a 11 años;% Personas;28,78787878787879;
Almensilla;TOTAL;Nº personas;4693;
Almensilla;TOTAL;% Personas;74,6460951169079;
Almensilla;De 80 y más años;Nº personas;188;
Almensilla;De 80 y más años;% Personas;122,07792207792208;
Almensilla;De 70 a 79 años;Nº personas;331;
Almensilla;De 70 a 79 años;% Personas;104,0880503144654;
Almensilla;De 60 a 69 años;Nº personas;595;
Almensilla;De 60 a 69 años;% Personas;99,16666666666667;
Almensilla;De 50 a 59 años;Nº personas;811;
Almensilla;De 50 a 59 años;% Personas;93,1113662456946;
Almensilla;De 40 a 49 años;Nº personas;987;
Almensilla;De 40 a 49 años;% Personas;81,30148270181219;
Almensilla;De 30 a 39 años;Nº personas;626;
Almensilla;De 30 a 39 años;% Personas;67,60259179265658;
Almensilla;De 20 a 29 años;Nº personas;494;
Almensilla;De 20 a 29 años;% Personas;76,82737169517885;
Almensilla;De 12 a 19 años;Nº personas;554;
Almensilla;De 12 a 19 años;% Personas;83,43373493975903;
Almensilla;De 5 a 11 años;Nº personas;107;
Almensilla;De 5 a 11 años;% Personas;18,104906937394247;
Arahal;TOTAL;Nº personas;17194;
Arahal;TOTAL;% Personas;88,18792634764323;
Arahal;De 80 y más años;Nº personas;1051;
Arahal;De 80 y más años;% Personas;117,69316909294513;
Arahal;De 70 a 79 años;Nº personas;1521;
Arahal;De 70 a 79 años;% Personas;108,87616320687187;
Arahal;De 60 a 69 años;Nº personas;2203;
Arahal;De 60 a 69 años;% Personas;104,95474035254884;
Arahal;De 50 a 59 años;Nº personas;2840;
Arahal;De 50 a 59 años;% Personas;99,61417046650298;
Arahal;De 40 a 49 años;Nº personas;2931;
Arahal;De 40 a 49 años;% Personas;97,2139303482587;
Arahal;De 30 a 39 años;Nº personas;2408;
Arahal;De 30 a 39 años;% Personas;90,15350056158742;
Arahal;De 20 a 29 años;Nº personas;2005;
Arahal;De 20 a 29 años;% Personas;88,56007067137809;
Arahal;De 12 a 19 años;Nº personas;1793;
Arahal;De 12 a 19 años;% Personas;98,51648351648352;
Arahal;De 5 a 11 años;Nº personas;442;
Arahal;De 5 a 11 años;% Personas;27,939317319848293;
Aznalcázar;TOTAL;Nº personas;3828;
Aznalcázar;TOTAL;% Personas;82,96488946684005;
Aznalcázar;De 80 y más años;Nº personas;219;
Aznalcázar;De 80 y más años;% Personas;119,02173913043478;
Aznalcázar;De 70 a 79 años;Nº personas;356;
Aznalcázar;De 70 a 79 años;% Personas;107,2289156626506;
Aznalcázar;De 60 a 69 años;Nº personas;477;
Aznalcázar;De 60 a 69 años;% Personas;101,70575692963753;
Aznalcázar;De 50 a 59 años;Nº personas;585;
Aznalcázar;De 50 a 59 años;% Personas;95,90163934426229;
Aznalcázar;De 40 a 49 años;Nº personas;744;
Aznalcázar;De 40 a 49 años;% Personas;92,76807980049875;
Aznalcázar;De 30 a 39 años;Nº personas;531;
Aznalcázar;De 30 a 39 años;% Personas;84,01898734177215;
Aznalcázar;De 20 a 29 años;Nº personas;428;
Aznalcázar;De 20 a 29 años;% Personas;81,6793893129771;
Aznalcázar;De 12 a 19 años;Nº personas;390;
Aznalcázar;De 12 a 19 años;% Personas;86,8596881959911;
Aznalcázar;De 5 a 11 años;Nº personas;98;
Aznalcázar;De 5 a 11 años;% Personas;24,5;
Aznalcóllar;TOTAL;Nº personas;4953;
Aznalcóllar;TOTAL;% Personas;81,73267326732673;
Aznalcóllar;De 80 y más años;Nº personas;288;
Aznalcóllar;De 80 y más años;% Personas;110,34482758620689;
Aznalcóllar;De 70 a 79 años;Nº personas;483;
Aznalcóllar;De 70 a 79 años;% Personas;116,10576923076923;
Aznalcóllar;De 60 a 69 años;Nº personas;696;
Aznalcóllar;De 60 a 69 años;% Personas;99,85652797704448;
Aznalcóllar;De 50 a 59 años;Nº personas;801;
Aznalcóllar;De 50 a 59 años;% Personas;95,13064133016627;
Aznalcóllar;De 40 a 49 años;Nº personas;852;
Aznalcóllar;De 40 a 49 años;% Personas;94,66666666666667;
Aznalcóllar;De 30 a 39 años;Nº personas;735;
Aznalcóllar;De 30 a 39 años;% Personas;78,02547770700637;
Aznalcóllar;De 20 a 29 años;Nº personas;581;
Aznalcóllar;De 20 a 29 años;% Personas;84,20289855072464;
Aznalcóllar;De 12 a 19 años;Nº personas;453;
Aznalcóllar;De 12 a 19 años;% Personas;80,74866310160428;
Aznalcóllar;De 5 a 11 años;Nº personas;64;
Aznalcóllar;De 5 a 11 años;% Personas;14,285714285714286;
Badolatosa;TOTAL;Nº personas;2556;
Badolatosa;TOTAL;% Personas;82,4782187802517;
Badolatosa;De 80 y más años;Nº personas;161;
Badolatosa;De 80 y más años;% Personas;108,78378378378379;
Badolatosa;De 70 a 79 años;Nº personas;224;
Badolatosa;De 70 a 79 años;% Personas;110,89108910891089;
Badolatosa;De 60 a 69 años;Nº personas;298;
Badolatosa;De 60 a 69 años;% Personas;100,33670033670033;
Badolatosa;De 50 a 59 años;Nº personas;504;
Badolatosa;De 50 a 59 años;% Personas;95,81749049429658;
Badolatosa;De 40 a 49 años;Nº personas;406;
Badolatosa;De 40 a 49 años;% Personas;92,27272727272727;
Badolatosa;De 30 a 39 años;Nº personas;360;
Badolatosa;De 30 a 39 años;% Personas;85,1063829787234;
Badolatosa;De 20 a 29 años;Nº personas;326;
Badolatosa;De 20 a 29 años;% Personas;78,17745803357315;
Badolatosa;De 12 a 19 años;Nº personas;228;
Badolatosa;De 12 a 19 años;% Personas;83,82352941176471;
Badolatosa;De 5 a 11 años;Nº personas;49;
Badolatosa;De 5 a 11 años;% Personas;22,171945701357465;
Benacazón;TOTAL;Nº personas;6088;
Benacazón;TOTAL;% Personas;83,14668123463535;
Benacazón;De 80 y más años;Nº personas;246;
Benacazón;De 80 y más años;% Personas;112,32876712328768;
Benacazón;De 70 a 79 años;Nº personas;488;
Benacazón;De 70 a 79 años;% Personas;114,28571428571429;
Benacazón;De 60 a 69 años;Nº personas;668;
Benacazón;De 60 a 69 años;% Personas;96,25360230547551;
Benacazón;De 50 a 59 años;Nº personas;957;
Benacazón;De 50 a 59 años;% Personas;105,28052805280528;
Benacazón;De 40 a 49 años;Nº personas;1321;
Benacazón;De 40 a 49 años;% Personas;94,08831908831908;
Benacazón;De 30 a 39 años;Nº personas;808;
Benacazón;De 30 a 39 años;% Personas;77,99227799227799;
Benacazón;De 20 a 29 años;Nº personas;652;
Benacazón;De 20 a 29 años;% Personas;88,58695652173913;
Benacazón;De 12 a 19 años;Nº personas;732;
Benacazón;De 12 a 19 años;% Personas;95,68627450980392;
Benacazón;De 5 a 11 años;Nº personas;216;
Benacazón;De 5 a 11 años;% Personas;28,9544235924933;
Bollullos de la Mitación;TOTAL;Nº personas;8737;
Bollullos de la Mitación;TOTAL;% Personas;78,71880349581043;
Bollullos de la Mitación;De 80 y más años;Nº personas;421;
Bollullos de la Mitación;De 80 y más años;% Personas;111,08179419525067;
Bollullos de la Mitación;De 70 a 79 años;Nº personas;633;
Bollullos de la Mitación;De 70 a 79 años;% Personas;108,39041095890411;
Bollullos de la Mitación;De 60 a 69 años;Nº personas;892;
Bollullos de la Mitación;De 60 a 69 años;% Personas;97,48633879781421;
Bollullos de la Mitación;De 50 a 59 años;Nº personas;1589;
Bollullos de la Mitación;De 50 a 59 años;% Personas;105,44127405441274;
Bollullos de la Mitación;De 40 a 49 años;Nº personas;1984;
Bollullos de la Mitación;De 40 a 49 años;% Personas;83,5016835016835;
Bollullos de la Mitación;De 30 a 39 años;Nº personas;937;
Bollullos de la Mitación;De 30 a 39 años;% Personas;69,51038575667656;
Bollullos de la Mitación;De 20 a 29 años;Nº personas;881;
Bollullos de la Mitación;De 20 a 29 años;% Personas;86,20352250489236;
Bollullos de la Mitación;De 12 a 19 años;Nº personas;1162;
Bollullos de la Mitación;De 12 a 19 años;% Personas;92,29547259729945;
Bollullos de la Mitación;De 5 a 11 años;Nº personas;238;
Bollullos de la Mitación;De 5 a 11 años;% Personas;20,623916811091853;
Bormujos;TOTAL;Nº personas;18786;
Bormujos;TOTAL;% Personas;83,90352836087538;
Bormujos;De 80 y más años;Nº personas;703;
Bormujos;De 80 y más años;% Personas;129,7047970479705;
Bormujos;De 70 a 79 años;Nº personas;1114;
Bormujos;De 70 a 79 años;% Personas;108,57699805068226;
Bormujos;De 60 a 69 años;Nº personas;1871;
Bormujos;De 60 a 69 años;% Personas;111,76821983273597;
Bormujos;De 50 a 59 años;Nº personas;3889;
Bormujos;De 50 a 59 años;% Personas;108,66163732886281;
Bormujos;De 40 a 49 años;Nº personas;4093;
Bormujos;De 40 a 49 años;% Personas;84,49628406275805;
Bormujos;De 30 a 39 años;Nº personas;1968;
Bormujos;De 30 a 39 años;% Personas;83,5314091680815;
Bormujos;De 20 a 29 años;Nº personas;2111;
Bormujos;De 20 a 29 años;% Personas;97,73148148148148;
Bormujos;De 12 a 19 años;Nº personas;2655;
Bormujos;De 12 a 19 años;% Personas;91,17445054945055;
Bormujos;De 5 a 11 años;Nº personas;381;
Bormujos;De 5 a 11 años;% Personas;16,73254281949934;
Brenes;TOTAL;Nº personas;10782;
Brenes;TOTAL;% Personas;85,70065972498212;
Brenes;De 80 y más años;Nº personas;624;
Brenes;De 80 y más años;% Personas;117,07317073170732;
Brenes;De 70 a 79 años;Nº personas;940;
Brenes;De 70 a 79 años;% Personas;108,04597701149426;
Brenes;De 60 a 69 años;Nº personas;1373;
Brenes;De 60 a 69 años;% Personas;106,84824902723736;
Brenes;De 50 a 59 años;Nº personas;1806;
Brenes;De 50 a 59 años;% Personas;99,44933920704845;
Brenes;De 40 a 49 años;Nº personas;1999;
Brenes;De 40 a 49 años;% Personas;92,93351929335194;
Brenes;De 30 a 39 años;Nº personas;1518;
Brenes;De 30 a 39 años;% Personas;87,09122203098107;
Brenes;De 20 a 29 años;Nº personas;1204;
Brenes;De 20 a 29 años;% Personas;87,43645606390704;
Brenes;De 12 a 19 años;Nº personas;1061;
Brenes;De 12 a 19 años;% Personas;87,97678275290215;
Brenes;De 5 a 11 años;Nº personas;257;
Brenes;De 5 a 11 años;% Personas;25,803212851405622;
Burguillos;TOTAL;Nº personas;5342;
Burguillos;TOTAL;% Personas;77,39785569400173;
Burguillos;De 80 y más años;Nº personas;221;
Burguillos;De 80 y más años;% Personas;129,23976608187135;
Burguillos;De 70 a 79 años;Nº personas;346;
Burguillos;De 70 a 79 años;% Personas;109,84126984126983;
Burguillos;De 60 a 69 años;Nº personas;615;
Burguillos;De 60 a 69 años;% Personas;101,15131578947368;
Burguillos;De 50 a 59 años;Nº personas;892;
Burguillos;De 50 a 59 años;% Personas;98,56353591160222;
Burguillos;De 40 a 49 años;Nº personas;1108;
Burguillos;De 40 a 49 años;% Personas;83,87585162755488;
Burguillos;De 30 a 39 años;Nº personas;711;
Burguillos;De 30 a 39 años;% Personas;70,32640949554896;
Burguillos;De 20 a 29 años;Nº personas;651;
Burguillos;De 20 a 29 años;% Personas;81,98992443324937;
Burguillos;De 12 a 19 años;Nº personas;643;
Burguillos;De 12 a 19 años;% Personas;88,08219178082192;
Burguillos;De 5 a 11 años;Nº personas;155;
Burguillos;De 5 a 11 años;% Personas;22,398843930635838;
Cabezas de San Juan (Las);TOTAL;Nº personas;14491;
Cabezas de San Juan (Las);TOTAL;% Personas;88,71135598408326;
Cabezas de San Juan (Las);De 80 y más años;Nº personas;797;
Cabezas de San Juan (Las);De 80 y más años;% Personas;117,03377386196769;
Cabezas de San Juan (Las);De 70 a 79 años;Nº personas;1167;
Cabezas de San Juan (Las);De 70 a 79 años;% Personas;107,85582255083179;
Cabezas de San Juan (Las);De 60 a 69 años;Nº personas;1769;
Cabezas de San Juan (Las);De 60 a 69 años;% Personas;107,99755799755799;
Cabezas de San Juan (Las);De 50 a 59 años;Nº personas;2537;
Cabezas de San Juan (Las);De 50 a 59 años;% Personas;101,76494183714401;
Cabezas de San Juan (Las);De 40 a 49 años;Nº personas;2538;
Cabezas de San Juan (Las);De 40 a 49 años;% Personas;93,51510685335299;
Cabezas de San Juan (Las);De 30 a 39 años;Nº personas;2069;
Cabezas de San Juan (Las);De 30 a 39 años;% Personas;91,46772767462423;
Cabezas de San Juan (Las);De 20 a 29 años;Nº personas;1789;
Cabezas de San Juan (Las);De 20 a 29 años;% Personas;93,71398638030382;
Cabezas de San Juan (Las);De 12 a 19 años;Nº personas;1537;
Cabezas de San Juan (Las);De 12 a 19 años;% Personas;89,72562755399883;
Cabezas de San Juan (Las);De 5 a 11 años;Nº personas;288;
Cabezas de San Juan (Las);De 5 a 11 años;% Personas;25,19685039370079;
Camas;TOTAL;Nº personas;23777;
Camas;TOTAL;% Personas;86,49327028010185;
Camas;De 80 y más años;Nº personas;1590;
Camas;De 80 y más años;% Personas;117,17022844509948;
Camas;De 70 a 79 años;Nº personas;2376;
Camas;De 70 a 79 años;% Personas;106,02409638554217;
Camas;De 60 a 69 años;Nº personas;2949;
Camas;De 60 a 69 años;% Personas;103,69198312236287;
Camas;De 50 a 59 años;Nº personas;4027;
Camas;De 50 a 59 años;% Personas;104,11065149948294;
Camas;De 40 a 49 años;Nº personas;4625;
Camas;De 40 a 49 años;% Personas;92,8714859437751;
Camas;De 30 a 39 años;Nº personas;3156;
Camas;De 30 a 39 años;% Personas;82,72608125819136;
Camas;De 20 a 29 años;Nº personas;2304;
Camas;De 20 a 29 años;% Personas;85,39659006671609;
Camas;De 12 a 19 años;Nº personas;2333;
Camas;De 12 a 19 años;% Personas;98,39730071699705;
Camas;De 5 a 11 años;Nº personas;417;
Camas;De 5 a 11 años;% Personas;19,697685403873407;
Campana (La);TOTAL;Nº personas;4685;
Campana (La);TOTAL;% Personas;89,61361897475133;
Campana (La);De 80 y más años;Nº personas;403;
Campana (La);De 80 y más años;% Personas;120,65868263473054;
Campana (La);De 70 a 79 años;Nº personas;447;
Campana (La);De 70 a 79 años;% Personas;109,82800982800983;
Campana (La);De 60 a 69 años;Nº personas;628;
Campana (La);De 60 a 69 años;% Personas;103,45963756177925;
Campana (La);De 50 a 59 años;Nº personas;779;
Campana (La);De 50 a 59 años;% Personas;102,23097112860893;
Campana (La);De 40 a 49 años;Nº personas;735;
Campana (La);De 40 a 49 años;% Personas;93,0379746835443;
Campana (La);De 30 a 39 años;Nº personas;595;
Campana (La);De 30 a 39 años;% Personas;86,98830409356725;
Campana (La);De 20 a 29 años;Nº personas;531;
Campana (La);De 20 a 29 años;% Personas;86,6231647634584;
